vi,vi Room Number,vi Room Name,vi Room Unique ID,vj,vj Room Number,vj Room Name,vj Room Unique ID,Access
100,HP3140FF,OFFICE HP3140FF,68c653fb-30e1-494c-bec5-0fa0e8d41836-002e1f3e,205,HP3140CC,OFFICE,9afeaf80-f594-4102-b0b7-6d15b121cf9f-00485d02,1
100,HP3140FF,OFFICE HP3140FF,68c653fb-30e1-494c-bec5-0fa0e8d41836-002e1f3e,235,HP-C31F,ADMIN CORR.,1f3a85a3-945a-4cfb-abf4-73936d04dbfe-008992d2,1
100,HP3140FF,OFFICE HP3140FF,68c653fb-30e1-494c-bec5-0fa0e8d41836-002e1f3e,234,HP-C31D,ADMIN CORR.,6769fb4e-8f5e-43fe-8c59-0352e7262f5c-008992b6,1
100,HP3140FF,OFFICE HP3140FF,68c653fb-30e1-494c-bec5-0fa0e8d41836-002e1f3e,132,HP3140GG,OFFICE,6709ec6e-06b8-4e6b-a4b5-7b897e34d070-0031f237,1
100,HP3140FF,OFFICE HP3140FF,68c653fb-30e1-494c-bec5-0fa0e8d41836-002e1f3e,176,HP3140HH,OFFICE,1be918ec-db3a-4534-adaf-065dcd88540e-003bd41c,1
100,HP3140FF,OFFICE HP3140FF,68c653fb-30e1-494c-bec5-0fa0e8d41836-002e1f3e,101,HP3140EE,OFFICE,68c653fb-30e1-494c-bec5-0fa0e8d41836-002e1f3f,1
101,HP3140EE,OFFICE HP3140EE,68c653fb-30e1-494c-bec5-0fa0e8d41836-002e1f3f,102,HP3140DD,OFFICE,68c653fb-30e1-494c-bec5-0fa0e8d41836-002e1f40,1
101,HP3140EE,OFFICE HP3140EE,68c653fb-30e1-494c-bec5-0fa0e8d41836-002e1f3f,205,HP3140CC,OFFICE,9afeaf80-f594-4102-b0b7-6d15b121cf9f-00485d02,1
101,HP3140EE,OFFICE HP3140EE,68c653fb-30e1-494c-bec5-0fa0e8d41836-002e1f3f,235,HP-C31F,ADMIN CORR.,1f3a85a3-945a-4cfb-abf4-73936d04dbfe-008992d2,1
101,HP3140EE,OFFICE HP3140EE,68c653fb-30e1-494c-bec5-0fa0e8d41836-002e1f3f,234,HP-C31D,ADMIN CORR.,6769fb4e-8f5e-43fe-8c59-0352e7262f5c-008992b6,1
101,HP3140EE,OFFICE HP3140EE,68c653fb-30e1-494c-bec5-0fa0e8d41836-002e1f3f,132,HP3140GG,OFFICE,6709ec6e-06b8-4e6b-a4b5-7b897e34d070-0031f237,1
101,HP3140EE,OFFICE HP3140EE,68c653fb-30e1-494c-bec5-0fa0e8d41836-002e1f3f,176,HP3140HH,OFFICE,1be918ec-db3a-4534-adaf-065dcd88540e-003bd41c,1
101,HP3140EE,OFFICE HP3140EE,68c653fb-30e1-494c-bec5-0fa0e8d41836-002e1f3f,100,HP3140FF,OFFICE,68c653fb-30e1-494c-bec5-0fa0e8d41836-002e1f3e,1
102,HP3140DD,OFFICE HP3140DD,68c653fb-30e1-494c-bec5-0fa0e8d41836-002e1f40,205,HP3140CC,OFFICE,9afeaf80-f594-4102-b0b7-6d15b121cf9f-00485d02,1
102,HP3140DD,OFFICE HP3140DD,68c653fb-30e1-494c-bec5-0fa0e8d41836-002e1f40,235,HP-C31F,ADMIN CORR.,1f3a85a3-945a-4cfb-abf4-73936d04dbfe-008992d2,1
102,HP3140DD,OFFICE HP3140DD,68c653fb-30e1-494c-bec5-0fa0e8d41836-002e1f40,234,HP-C31D,ADMIN CORR.,6769fb4e-8f5e-43fe-8c59-0352e7262f5c-008992b6,1
102,HP3140DD,OFFICE HP3140DD,68c653fb-30e1-494c-bec5-0fa0e8d41836-002e1f40,132,HP3140GG,OFFICE,6709ec6e-06b8-4e6b-a4b5-7b897e34d070-0031f237,1
102,HP3140DD,OFFICE HP3140DD,68c653fb-30e1-494c-bec5-0fa0e8d41836-002e1f40,176,HP3140HH,OFFICE,1be918ec-db3a-4534-adaf-065dcd88540e-003bd41c,1
102,HP3140DD,OFFICE HP3140DD,68c653fb-30e1-494c-bec5-0fa0e8d41836-002e1f40,100,HP3140FF,OFFICE,68c653fb-30e1-494c-bec5-0fa0e8d41836-002e1f3e,1
102,HP3140DD,OFFICE HP3140DD,68c653fb-30e1-494c-bec5-0fa0e8d41836-002e1f40,101,HP3140EE,OFFICE,68c653fb-30e1-494c-bec5-0fa0e8d41836-002e1f3f,1
103,HP3110D,OFFICE HP3110D,68c653fb-30e1-494c-bec5-0fa0e8d41836-002e1f50,210,HP-C31A,ADMIN CORR.,10da9b0b-831f-4221-ac76-9ea0eb3a245e-004af539,1
103,HP3110D,OFFICE HP3110D,68c653fb-30e1-494c-bec5-0fa0e8d41836-002e1f50,133,HP3110C,OFFICE,d0e5ecaf-44d7-476b-b249-9b6af9cca088-0031f85a,1
103,HP3110D,OFFICE HP3110D,68c653fb-30e1-494c-bec5-0fa0e8d41836-002e1f50,204,HP3110E,OFFICE,9afeaf80-f594-4102-b0b7-6d15b121cf9f-0048588e,1
104,HP3120Y,OFFICE HP3120Y,68c653fb-30e1-494c-bec5-0fa0e8d41836-002e1f52,196,HP3120U,OFFICE,982b0bb1-46e5-4274-9a86-28aa970acb89-00467b14,1
104,HP3120Y,OFFICE HP3120Y,68c653fb-30e1-494c-bec5-0fa0e8d41836-002e1f52,105,HP3120Z,OFFICE,68c653fb-30e1-494c-bec5-0fa0e8d41836-002e1f53,1
104,HP3120Y,OFFICE HP3120Y,68c653fb-30e1-494c-bec5-0fa0e8d41836-002e1f52,150,HP3120P,CHAIR OFFICE,fa7b4a67-9991-4750-8563-132eb7ac0cc5-003609f4,1
104,HP3120Y,OFFICE HP3120Y,68c653fb-30e1-494c-bec5-0fa0e8d41836-002e1f52,233,HP-C31B,ADMIN CORR.,6769fb4e-8f5e-43fe-8c59-0352e7262f5c-00898fc5,1
104,HP3120Y,OFFICE HP3120Y,68c653fb-30e1-494c-bec5-0fa0e8d41836-002e1f52,175,HP3120S,OFFICE,66012009-ce1e-488e-95c7-106a3df10f70-003bac5a,1
104,HP3120Y,OFFICE HP3120Y,68c653fb-30e1-494c-bec5-0fa0e8d41836-002e1f52,75,HP3120W,OFFICE,1ba13095-4a3a-4dfb-bb79-e671735cf6e1-002bf766,1
104,HP3120Y,OFFICE HP3120Y,68c653fb-30e1-494c-bec5-0fa0e8d41836-002e1f52,109,HP3120V,OFFICE,ca3b91b7-bf10-48e0-a639-693902af65e9-00310222,1
104,HP3120Y,OFFICE HP3120Y,68c653fb-30e1-494c-bec5-0fa0e8d41836-002e1f52,162,HP3120R,OFFICE,884db1d5-5f47-48ab-9ebd-e94c513092d2-003ad87c,1
104,HP3120Y,OFFICE HP3120Y,68c653fb-30e1-494c-bec5-0fa0e8d41836-002e1f52,126,HP3120Q,OFFICE,19efacc1-ae3b-4e9f-99ca-6fedd68a9eba-0031aff6,1
105,HP3120Z,OFFICE HP3120Z,68c653fb-30e1-494c-bec5-0fa0e8d41836-002e1f53,104,HP3120Y,OFFICE,68c653fb-30e1-494c-bec5-0fa0e8d41836-002e1f52,1
105,HP3120Z,OFFICE HP3120Z,68c653fb-30e1-494c-bec5-0fa0e8d41836-002e1f53,233,HP-C31B,ADMIN CORR.,6769fb4e-8f5e-43fe-8c59-0352e7262f5c-00898fc5,1
346,HP4110A,CONF(8) HP4110A,0d260a51-9937-4198-9d34-e7c16045e406-00476d8e,348,HP-C41A,ADMIN CORR.,59e9e32b-1657-4963-9de1-b02ee200fb61-00479bef,1
425,HP5120P,CONF(8) HP5120P,9184f9ef-56f8-464d-8752-2bc104b17e34-003b6d9c,510,HP-C51B,ADMIN CORR.,51f08de2-ad15-4e7b-8e66-908d05da8f7a-0089b90c,1
290,HP4120Y,HUDDLE HP4120Y,7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b407b,294,HP4120A,WORKROOM / STORAGE,7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b41e0,1
290,HP4120Y,HUDDLE HP4120Y,7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b407b,399,HP-C41B,ADMIN CORR.,51f08de2-ad15-4e7b-8e66-908d05da8f7a-0089b8bf,1
521,HP6344,SIM: MH HP6344,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb1a,626,HP-C60C,CORRIDOR,4f93459d-87bb-438e-8ed8-b827dc809597-016effb2,1
521,HP6344,SIM: MH HP6344,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb1a,534,HP6340,DEBRIEF,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcbc4,1
521,HP6344,SIM: MH HP6344,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb1a,605,HP6344A,STORAGE,33afc0de-f027-4dda-bf80-d356d9ea8ac9-00726c95,1
521,HP6344,SIM: MH HP6344,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb1a,592,HP-ST-601,STAIR 01,10da9b0b-831f-4221-ac76-9ea0eb3a245e-004af2a7,1
521,HP6344,SIM: MH HP6344,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb1a,577,HP-C63D,EXAM SUITE CORRIDOR,9c366077-349c-4b85-95f7-9501b769eaa4-0043c99b,1
521,HP6344,SIM: MH HP6344,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb1a,602,HP6342,CONTROL,b5f9e4e1-0446-4f7b-90b2-e755a6b823aa-00718920,1
521,HP6344,SIM: MH HP6344,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb1a,611,HP6002,EAST ATRIUM,51f08de2-ad15-4e7b-8e66-908d05da8f7a-0089be27,1
204,HP3110E,OFFICE HP3110E,9afeaf80-f594-4102-b0b7-6d15b121cf9f-0048588e,103,HP3110D,OFFICE,68c653fb-30e1-494c-bec5-0fa0e8d41836-002e1f50,1
204,HP3110E,OFFICE HP3110E,9afeaf80-f594-4102-b0b7-6d15b121cf9f-0048588e,210,HP-C31A,ADMIN CORR.,10da9b0b-831f-4221-ac76-9ea0eb3a245e-004af539,1
204,HP3110E,OFFICE HP3110E,9afeaf80-f594-4102-b0b7-6d15b121cf9f-0048588e,133,HP3110C,OFFICE,d0e5ecaf-44d7-476b-b249-9b6af9cca088-0031f85a,1
109,HP3120V,OFFICE HP3120V,ca3b91b7-bf10-48e0-a639-693902af65e9-00310222,196,HP3120U,OFFICE,982b0bb1-46e5-4274-9a86-28aa970acb89-00467b14,1
109,HP3120V,OFFICE HP3120V,ca3b91b7-bf10-48e0-a639-693902af65e9-00310222,104,HP3120Y,OFFICE,68c653fb-30e1-494c-bec5-0fa0e8d41836-002e1f52,1
109,HP3120V,OFFICE HP3120V,ca3b91b7-bf10-48e0-a639-693902af65e9-00310222,150,HP3120P,CHAIR OFFICE,fa7b4a67-9991-4750-8563-132eb7ac0cc5-003609f4,1
109,HP3120V,OFFICE HP3120V,ca3b91b7-bf10-48e0-a639-693902af65e9-00310222,233,HP-C31B,ADMIN CORR.,6769fb4e-8f5e-43fe-8c59-0352e7262f5c-00898fc5,1
109,HP3120V,OFFICE HP3120V,ca3b91b7-bf10-48e0-a639-693902af65e9-00310222,175,HP3120S,OFFICE,66012009-ce1e-488e-95c7-106a3df10f70-003bac5a,1
109,HP3120V,OFFICE HP3120V,ca3b91b7-bf10-48e0-a639-693902af65e9-00310222,75,HP3120W,OFFICE,1ba13095-4a3a-4dfb-bb79-e671735cf6e1-002bf766,1
109,HP3120V,OFFICE HP3120V,ca3b91b7-bf10-48e0-a639-693902af65e9-00310222,162,HP3120R,OFFICE,884db1d5-5f47-48ab-9ebd-e94c513092d2-003ad87c,1
109,HP3120V,OFFICE HP3120V,ca3b91b7-bf10-48e0-a639-693902af65e9-00310222,126,HP3120Q,OFFICE,19efacc1-ae3b-4e9f-99ca-6fedd68a9eba-0031aff6,1
145,HP3140C,STAFF OFFICE HP3140C,8af813fe-4ad8-4237-a09d-88f50defaa59-00349df0,215,HP-C31E,ADMIN CORR.,c03294b1-3427-4409-992c-4d66fdf61132-004cdc1e,1
145,HP3140C,STAFF OFFICE HP3140C,8af813fe-4ad8-4237-a09d-88f50defaa59-00349df0,146,HP3140D,STAFF OFFICE,8af813fe-4ad8-4237-a09d-88f50defaa59-00349df2,1
145,HP3140C,STAFF OFFICE HP3140C,8af813fe-4ad8-4237-a09d-88f50defaa59-00349df0,174,HP3140E,STAFF OFFICE,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba9a4,1
145,HP3140C,STAFF OFFICE HP3140C,8af813fe-4ad8-4237-a09d-88f50defaa59-00349df0,91,HP3140F,STAFF OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53ee,1
145,HP3140C,STAFF OFFICE HP3140C,8af813fe-4ad8-4237-a09d-88f50defaa59-00349df0,127,HP3140B,STAFF OFFICE,19efacc1-ae3b-4e9f-99ca-6fedd68a9eba-0031affe,1
146,HP3140D,STAFF OFFICE HP3140D,8af813fe-4ad8-4237-a09d-88f50defaa59-00349df2,145,HP3140C,STAFF OFFICE,8af813fe-4ad8-4237-a09d-88f50defaa59-00349df0,1
146,HP3140D,STAFF OFFICE HP3140D,8af813fe-4ad8-4237-a09d-88f50defaa59-00349df2,215,HP-C31E,ADMIN CORR.,c03294b1-3427-4409-992c-4d66fdf61132-004cdc1e,1
146,HP3140D,STAFF OFFICE HP3140D,8af813fe-4ad8-4237-a09d-88f50defaa59-00349df2,174,HP3140E,STAFF OFFICE,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba9a4,1
146,HP3140D,STAFF OFFICE HP3140D,8af813fe-4ad8-4237-a09d-88f50defaa59-00349df2,91,HP3140F,STAFF OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53ee,1
146,HP3140D,STAFF OFFICE HP3140D,8af813fe-4ad8-4237-a09d-88f50defaa59-00349df2,127,HP3140B,STAFF OFFICE,19efacc1-ae3b-4e9f-99ca-6fedd68a9eba-0031affe,1
522,HP6351,EXAM HP6351,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb28,526,HP6357,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb60,1
522,HP6351,EXAM HP6351,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb28,524,HP6355,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb44,1
522,HP6351,EXAM HP6351,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb28,523,HP6353,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb36,1
522,HP6351,EXAM HP6351,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb28,577,HP-C63D,EXAM SUITE CORRIDOR,9c366077-349c-4b85-95f7-9501b769eaa4-0043c99b,1
522,HP6351,EXAM HP6351,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb28,527,HP6359,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb6e,1
111,HP3120AA,CONF(24) HP3120AA,35e3559f-2452-4714-ae78-f29c9f2f8e69-003113cc,214,HP3100,ADMIN ENTRY,c03294b1-3427-4409-992c-4d66fdf61132-004cdc08,1
111,HP3120AA,CONF(24) HP3120AA,35e3559f-2452-4714-ae78-f29c9f2f8e69-003113cc,233,HP-C31B,ADMIN CORR.,6769fb4e-8f5e-43fe-8c59-0352e7262f5c-00898fc5,1
209,HP3002,EAST ATRIUM HP3002,10da9b0b-831f-4221-ac76-9ea0eb3a245e-004af536,179,HP-EL-2,ELEVATOR,363b0869-408a-48a6-bd1a-c1220b2aa530-003e2a1f,1
209,HP3002,EAST ATRIUM HP3002,10da9b0b-831f-4221-ac76-9ea0eb3a245e-004af536,180,HP-ST-302,STAIR 02,363b0869-408a-48a6-bd1a-c1220b2aa530-003e2a25,1
209,HP3002,EAST ATRIUM HP3002,10da9b0b-831f-4221-ac76-9ea0eb3a245e-004af536,181,HP-ST-301,STAIR 01,363b0869-408a-48a6-bd1a-c1220b2aa530-003e2a28,1
209,HP3002,EAST ATRIUM HP3002,10da9b0b-831f-4221-ac76-9ea0eb3a245e-004af536,79,HP3304,CLASSROOM,20d7622d-978b-49e2-a948-380dc195da73-002d5389,1
209,HP3002,EAST ATRIUM HP3002,10da9b0b-831f-4221-ac76-9ea0eb3a245e-004af536,217,HP3304A,AV CLO.,bb511760-c82f-4172-b36f-de8e7094d280-005e5509,1
209,HP3002,EAST ATRIUM HP3002,10da9b0b-831f-4221-ac76-9ea0eb3a245e-004af536,80,HP3306,CLASSROOM,20d7622d-978b-49e2-a948-380dc195da73-002d538b,1
209,HP3002,EAST ATRIUM HP3002,10da9b0b-831f-4221-ac76-9ea0eb3a245e-004af536,99,HP3302,CLASSROOM,20d7622d-978b-49e2-a948-380dc195da73-002d542d,1
209,HP3002,EAST ATRIUM HP3002,10da9b0b-831f-4221-ac76-9ea0eb3a245e-004af536,239,HP-EL-1,ELEVATOR,5c1cfe9a-7356-4ee9-a7ec-333e5b2d8bf0-00b86904,1
209,HP3002,EAST ATRIUM HP3002,10da9b0b-831f-4221-ac76-9ea0eb3a245e-004af536,140,HP3308,SEMINAR,012c3ed6-3448-47e9-8327-346034c8940e-0032fd51,1
209,HP3002,EAST ATRIUM HP3002,10da9b0b-831f-4221-ac76-9ea0eb3a245e-004af536,81,HP3202,COMPUTER CLASSROOM,20d7622d-978b-49e2-a948-380dc195da73-002d53d3,1
209,HP3002,EAST ATRIUM HP3002,10da9b0b-831f-4221-ac76-9ea0eb3a245e-004af536,82,HP3204,COMPUTER CLASSROOM,20d7622d-978b-49e2-a948-380dc195da73-002d53d4,1
209,HP3002,EAST ATRIUM HP3002,10da9b0b-831f-4221-ac76-9ea0eb3a245e-004af536,228,HP3005,COLLAB,d3b63245-7e9b-49f8-8c78-cf9820d2eb63-00846956,1
209,HP3002,EAST ATRIUM HP3002,10da9b0b-831f-4221-ac76-9ea0eb3a245e-004af536,76,HP3310,CLASSROOM,bddf1669-ea15-4c5e-a2a9-34e4075e83bc-002bfc79,1
209,HP3002,EAST ATRIUM HP3002,10da9b0b-831f-4221-ac76-9ea0eb3a245e-004af536,77,HP3312,CLASSROOM,bddf1669-ea15-4c5e-a2a9-34e4075e83bc-002bfc7c,1
210,HP-C31A,ADMIN CORR. HP-C31A,10da9b0b-831f-4221-ac76-9ea0eb3a245e-004af539,164,HP3110S,OFFICE,9184f9ef-56f8-464d-8752-2bc104b17e34-003b73a0,1
210,HP-C31A,ADMIN CORR. HP-C31A,10da9b0b-831f-4221-ac76-9ea0eb3a245e-004af539,216,HP3101,WORKRM/STOR,a05fb23f-c6e1-479f-a1ac-3774cb666868-005b1762,1
210,HP-C31A,ADMIN CORR. HP-C31A,10da9b0b-831f-4221-ac76-9ea0eb3a245e-004af539,92,HP3110G,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d5423,1
210,HP-C31A,ADMIN CORR. HP-C31A,10da9b0b-831f-4221-ac76-9ea0eb3a245e-004af539,93,HP3110H,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d5424,1
210,HP-C31A,ADMIN CORR. HP-C31A,10da9b0b-831f-4221-ac76-9ea0eb3a245e-004af539,94,HP3110K,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d5425,1
210,HP-C31A,ADMIN CORR. HP-C31A,10da9b0b-831f-4221-ac76-9ea0eb3a245e-004af539,110,HP3110Q,OFFICE,ca3b91b7-bf10-48e0-a639-693902af65e9-00310746,1
210,HP-C31A,ADMIN CORR. HP-C31A,10da9b0b-831f-4221-ac76-9ea0eb3a245e-004af539,95,HP3110J,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d5426,1
210,HP-C31A,ADMIN CORR. HP-C31A,10da9b0b-831f-4221-ac76-9ea0eb3a245e-004af539,96,HP3110M,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d5429,1
210,HP-C31A,ADMIN CORR. HP-C31A,10da9b0b-831f-4221-ac76-9ea0eb3a245e-004af539,97,HP3110N,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d542a,1
210,HP-C31A,ADMIN CORR. HP-C31A,10da9b0b-831f-4221-ac76-9ea0eb3a245e-004af539,98,HP3110P,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d542c,1
210,HP-C31A,ADMIN CORR. HP-C31A,10da9b0b-831f-4221-ac76-9ea0eb3a245e-004af539,204,HP3110E,OFFICE,9afeaf80-f594-4102-b0b7-6d15b121cf9f-0048588e,1
210,HP-C31A,ADMIN CORR. HP-C31A,10da9b0b-831f-4221-ac76-9ea0eb3a245e-004af539,139,HP3011,TOILET,d685d01c-e7d4-4cf1-8630-ba07ce79164f-0032472f,1
210,HP-C31A,ADMIN CORR. HP-C31A,10da9b0b-831f-4221-ac76-9ea0eb3a245e-004af539,206,HP-ST-303,STAIR 03,10da9b0b-831f-4221-ac76-9ea0eb3a245e-004ad710,1
210,HP-C31A,ADMIN CORR. HP-C31A,10da9b0b-831f-4221-ac76-9ea0eb3a245e-004af539,103,HP3110D,OFFICE,68c653fb-30e1-494c-bec5-0fa0e8d41836-002e1f50,1
210,HP-C31A,ADMIN CORR. HP-C31A,10da9b0b-831f-4221-ac76-9ea0eb3a245e-004af539,240,HP3110UA,CLO.,9066caa9-697b-4982-86f2-9bd0364c1dbf-00c16b60,1
210,HP-C31A,ADMIN CORR. HP-C31A,10da9b0b-831f-4221-ac76-9ea0eb3a245e-004af539,165,HP3110T,CHAIR OFFICE,9184f9ef-56f8-464d-8752-2bc104b17e34-003b73f7,1
210,HP-C31A,ADMIN CORR. HP-C31A,10da9b0b-831f-4221-ac76-9ea0eb3a245e-004af539,163,HP3110R,OFFICE,a4a4aed8-5bcf-466e-8a97-51854c0bd956-003b1ed9,1
210,HP-C31A,ADMIN CORR. HP-C31A,10da9b0b-831f-4221-ac76-9ea0eb3a245e-004af539,133,HP3110C,OFFICE,d0e5ecaf-44d7-476b-b249-9b6af9cca088-0031f85a,1
210,HP-C31A,ADMIN CORR. HP-C31A,10da9b0b-831f-4221-ac76-9ea0eb3a245e-004af539,199,HP3110A,CONF(8),aeef8963-9328-43f5-b693-abb6e4cfbe3f-00474899,1
210,HP-C31A,ADMIN CORR. HP-C31A,10da9b0b-831f-4221-ac76-9ea0eb3a245e-004af539,147,HP3110U,CONF(12),3daa2093-bf98-47c1-9fea-f14e5e92cab5-0035f09f,1
230,HP3001,WEST ATRIUM HP3001,d3b63245-7e9b-49f8-8c78-cf9820d2eb63-00846a75,81,HP3202,COMPUTER CLASSROOM,20d7622d-978b-49e2-a948-380dc195da73-002d53d3,1
230,HP3001,WEST ATRIUM HP3001,d3b63245-7e9b-49f8-8c78-cf9820d2eb63-00846a75,82,HP3204,COMPUTER CLASSROOM,20d7622d-978b-49e2-a948-380dc195da73-002d53d4,1
231,HP-C30A,PUBLIC CORR. HP-C30A,d3b63245-7e9b-49f8-8c78-cf9820d2eb63-00846a78,137,HP3015,ELECT,d685d01c-e7d4-4cf1-8630-ba07ce79164f-003244f8,1
231,HP-C30A,PUBLIC CORR. HP-C30A,d3b63245-7e9b-49f8-8c78-cf9820d2eb63-00846a78,135,HP3013,TOILET,d685d01c-e7d4-4cf1-8630-ba07ce79164f-003244f2,1
231,HP-C30A,PUBLIC CORR. HP-C30A,d3b63245-7e9b-49f8-8c78-cf9820d2eb63-00846a78,138,HP3017,DATA,d685d01c-e7d4-4cf1-8630-ba07ce79164f-003244fb,1
133,HP3110C,OFFICE HP3110C,d0e5ecaf-44d7-476b-b249-9b6af9cca088-0031f85a,103,HP3110D,OFFICE,68c653fb-30e1-494c-bec5-0fa0e8d41836-002e1f50,1
133,HP3110C,OFFICE HP3110C,d0e5ecaf-44d7-476b-b249-9b6af9cca088-0031f85a,210,HP-C31A,ADMIN CORR.,10da9b0b-831f-4221-ac76-9ea0eb3a245e-004af539,1
133,HP3110C,OFFICE HP3110C,d0e5ecaf-44d7-476b-b249-9b6af9cca088-0031f85a,204,HP3110E,OFFICE,9afeaf80-f594-4102-b0b7-6d15b121cf9f-0048588e,1
523,HP6353,EXAM HP6353,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb36,526,HP6357,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb60,1
523,HP6353,EXAM HP6353,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb36,524,HP6355,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb44,1
523,HP6353,EXAM HP6353,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb36,522,HP6351,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb28,1
523,HP6353,EXAM HP6353,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb36,577,HP-C63D,EXAM SUITE CORRIDOR,9c366077-349c-4b85-95f7-9501b769eaa4-0043c99b,1
523,HP6353,EXAM HP6353,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb36,527,HP6359,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb6e,1
524,HP6355,EXAM HP6355,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb44,526,HP6357,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb60,1
524,HP6355,EXAM HP6355,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb44,523,HP6353,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb36,1
524,HP6355,EXAM HP6355,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb44,522,HP6351,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb28,1
524,HP6355,EXAM HP6355,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb44,577,HP-C63D,EXAM SUITE CORRIDOR,9c366077-349c-4b85-95f7-9501b769eaa4-0043c99b,1
524,HP6355,EXAM HP6355,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb44,527,HP6359,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb6e,1
268,HP4306,SEMINAR HP4306,b3065094-86ab-4d77-9287-663e2d01caf4-0032d149,253,HP4308,CLASSROOM,3361b7f5-cad0-4606-9350-5b0507f4d788-002d6249,1
268,HP4306,SEMINAR HP4306,b3065094-86ab-4d77-9287-663e2d01caf4-0032d149,394,HP4002,EAST ATRIUM,1192b38b-86e4-4f47-ae4d-0e23108f4710-0089af0a,1
268,HP4306,SEMINAR HP4306,b3065094-86ab-4d77-9287-663e2d01caf4-0032d149,408,HP4306A,AV CLO.,e1ca5255-0d85-472b-baeb-df68c8a9f560-00c464bb,1
296,HP4130C,TOILET HP4130C,7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b52c7,297,HP4140J,STAFF OFFICE,7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b52ca,1
296,HP4130C,TOILET HP4130C,7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b52c7,397,HP5226,ADMIN CORR.,1192b38b-86e4-4f47-ae4d-0e23108f4710-0089b134,1
296,HP4130C,TOILET HP4130C,7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b52c7,247,HP4140H,STAFF OFFICE,d2bccdad-4552-456d-9e21-587d346423c8-002bf6a6,1
297,HP4140J,STAFF OFFICE HP4140J,7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b52ca,397,HP5226,ADMIN CORR.,1192b38b-86e4-4f47-ae4d-0e23108f4710-0089b134,1
297,HP4140J,STAFF OFFICE HP4140J,7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b52ca,247,HP4140H,STAFF OFFICE,d2bccdad-4552-456d-9e21-587d346423c8-002bf6a6,1
